,Time,Pelvis_X,Pelvis_Y,Pelvis_Z,HipL_X,HipL_Y,HipL_Z,HipR_X,HipR_Y,HipR_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,AnkleL_X,AnkleL_Y,AnkleL_Z,AnkleR_X,AnkleR_Y,AnkleR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Neck_X,NeckY,NeckZ,Spin_Chest_X,Spin_Chest_Y,Spin_Chest_Z,Navel_X,Navel_Y,Navel_Z,Head_X,Head_Y,Head_Z,ClavicleL_X,ClavicleL_Y,ClavicleL_Z,ClavicleR_X,ClavicleR_Y,ClavicleR_Z,ShoulderL_X,ShoulderL_Y,ShoulderL_Z,ShoulderR_X,ShoulderR_Y,ShoulderR_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,WristL_X,WristL_Y,WristL_Z,WristR_X,WristR_Y,WristR_Z
20,1.386,-73.868034362793,-171.796279907227,2267.98364257813,-62.3021125793457,-153.816665649414,2184.87963867188,-84.2975387573242,-188.00927734375,2342.92211914063,-222.291458129883,186.814697265625,2202.583984375,-124.589744567871,174.045822143555,2437.4052734375,-330.847564697266,528.669860839844,2234.06030273438,-0.010266900062561,503.922149658203,2527.09106445313,-489.751525878906,604.647888183594,2226.36474609375,-92.2465744018555,635.500793457031,2549.24072265625,-108.524925231934,-668.128295898438,2180.4873046875,-98.3504943847656,-465.112945556641,2201.1171875,-81.0711441040039,-335.533386230469,2231.556640625,-123.854217529297,-742.394897460938,2167.87231445313,-93.2959899902344,-632.636047363281,2155.2666015625,-118.541320800781,-636.693359375,2213.20727539063,-46.9108009338379,-587.977233886719,2037.14636230469,-160.422515869141,-605.298156738281,2325.3564453125,39.7885131835938,-342.796966552734,2035.81787109375,-185.282104492188,-369.734527587891,2444.12890625,55.7336578369141,-125.32048034668,2026.21105957031,-262.785949707031,-164.073577880859,2467.64672851563
21,1.419,-103.152519226074,-170.759719848633,2267.80249023438,-85.7830505371094,-152.272888183594,2185.18725585938,-118.815338134766,-187.430114746094,2342.30029296875,-241.911804199219,192.643157958984,2210.25390625,-151.972961425781,176.082168579102,2444.38452148438,-365.681488037109,531.736938476563,2244.78442382813,-26.3300380706787,503.303161621094,2551.23583984375,-527.874633789063,599.998657226563,2221.0986328125,-119.811958312988,636.15869140625,2568.505859375,-134.01530456543,-669.978576660156,2177.27124023438,-127.609596252441,-465.232879638672,2196.76611328125,-109.497459411621,-335.365631103516,2229.63452148438,-147.678192138672,-745.067443847656,2164.26196289063,-117.428649902344,-634.264526367188,2152.62255859375,-146.670211791992,-638.165710449219,2209.17333984375,-62.4826889038086,-589.219482421875,2037.25646972656,-194.708953857422,-605.618957519531,2319.48828125,14.7320737838745,-338.944885253906,2037.95239257813,-226.581848144531,-367.984283447266,2436.68090820313,6.32606649398804,-119.879005432129,2021.70471191406,-306.001708984375,-160.897064208984,2455.73559570313
22,1.452,-164.318420410156,-160.244506835938,2258.00415039063,-149.03190612793,-145.243682861328,2174.87329101563,-178.102935791016,-173.771408081055,2332.966796875,-286.666473388672,203.552581787109,2213.02392578125,-95.2828598022461,193.360061645508,2343.32470703125,-391.758392333984,545.435424804688,2255.68017578125,69.6166381835938,517.821105957031,2348.32690429688,-554.610656738281,605.209533691406,2223.83129882813,-32.2872772216797,641.42919921875,2374.20263671875,-189.04638671875,-658.123352050781,2172.78002929688,-191.875305175781,-455.5185546875,2199.65502929688,-179.263458251953,-324.381958007813,2225.6376953125,-199.833938598633,-732.906555175781,2158.43920898438,-177.569244384766,-620.8935546875,2148.04736328125,-199.568954467773,-628.451171875,2206.98095703125,-134.134521484375,-564.504333496094,2033.82348632813,-247.311584472656,-598.979919433594,2317.35278320313,-102.295288085938,-306.293975830078,2032.51928710938,-260.708740234375,-365.55908203125,2442.28735351563,-101.929946899414,-87.98583984375,2027.6689453125,-346.35888671875,-162.372421264648,2458.90551757813
23,1.485,-202.641754150391,-152.840072631836,2247.23315429688,-218.977172851563,-135.536117553711,2163.81787109375,-187.911392211914,-168.443817138672,2322.45239257813,-339.229187011719,223.717849731445,2202.81176757813,-101.976959228516,201.27214050293,2348.10107421875,-425.160949707031,575.116027832031,2242.9462890625,72.9640884399414,524.765625,2353.12573242188,-592.035278320313,633.482421875,2220.39453125,-30.89231300354,649.374633789063,2377.06396484375,-235.050598144531,-657.247985839844,2169.99853515625,-226.317413330078,-451.852203369141,2189.84155273438,-214.300308227539,-319.070220947266,2215.03271484375,-250.650436401367,-732.660705566406,2159.5830078125,-224.828979492188,-620.996459960938,2142.5107421875,-240.425720214844,-625.743408203125,2204.42065429688,-183.858184814453,-575.076965332031,2021.23803710938,-271.034729003906,-588.161682128906,2319.75854492188,-120.580001831055,-321.087768554688,2045.6640625,-286.305480957031,-344.568420410156,2430.1220703125,-173.705703735352,-106.941772460938,2047.61596679688,-383.893005371094,-144.938568115234,2453.56640625
24,1.518,-273.337615966797,-157.447143554688,2205.54565429688,-293.893310546875,-149.580505371094,2122.5556640625,-254.801635742188,-164.540832519531,2280.38134765625,-381.280975341797,212.683044433594,2179.39526367188,-213.803146362305,201.319122314453,2359.51489257813,-434.167785644531,565.009582519531,2232.8505859375,15.1452722549438,484.282897949219,2352.61596679688,-591.275756835938,645.223266601563,2231.96923828125,-31.3584365844727,638.580749511719,2371.87182617188,-295.422546386719,-659.632446289063,2145.3095703125,-283.485534667969,-458.439239501953,2179.52807617188,-279.927520751953,-324.705078125,2191.32348632813,-312.430419921875,-733.442199707031,2131.92041015625,-290.414672851563,-621.542663574219,2119.7314453125,-294.509765625,-631.353393554688,2182.20141601563,-278.097320556641,-552.16552734375,2005.03967285156,-305.409698486328,-604.4814453125,2302.59130859375,-247.596328735352,-294.452026367188,2024.08508300781,-326.310150146484,-368.833709716797,2422.29418945313,-331.978240966797,-95.5819320678711,2056.138671875,-427.23095703125,-177.007232666016,2466.22436523438
25,1.551,-312.540191650391,-157.830322265625,2199.28955078125,-332.006469726563,-149.940795898438,2116.748046875,-294.986602783203,-164.94465637207,2273.72094726563,-403.891082763672,212.040954589844,2177.07788085938,-284.156677246094,198.065124511719,2361.14892578125,-437.506927490234,562.934753417969,2235.93212890625,-35.6498069763184,460.001342773438,2353.70727539063,-590.937805175781,646.822204589844,2229.3037109375,-51.6591529846191,619.302856445313,2370.68286132813,-320.022766113281,-656.895141601563,2141.76098632813,-312.608062744141,-456.322509765625,2170.77490234375,-314.337005615234,-323.751220703125,2183.85400390625,-335.290557861328,-730.866333007813,2130.93017578125,-317.50439453125,-619.57177734375,2115.36352539063,-318.130218505859,-627.995666503906,2177.654296875,-317.099609375,-554.868408203125,1998.55749511719,-318.274444580078,-602.52685546875,2297.82739257813,-301.971862792969,-297.838409423828,2016.91772460938,-338.856506347656,-369.178283691406,2417.41088867188,-397.895690917969,-106.569305419922,2050.85546875,-455.846923828125,-189.135711669922,2462.47509765625
26,1.584,-383.177581787109,-168.784164428711,2203.65454101563,-402.909606933594,-155.762298583984,2122.576171875,-365.384338378906,-180.526565551758,2276.76635742188,-438.975433349609,209.413665771484,2175.84814453125,-412.3564453125,177.756149291992,2358.15087890625,-445.042175292969,559.617553710938,2229.68408203125,-154.391021728516,426.063293457031,2352.56079101563,-591.609985351563,652.342468261719,2235.01147460938,-153.945175170898,584.588500976563,2371.43334960938,-377.493041992188,-660.389831542969,2121.8173828125,-377.216552734375,-462.075531005859,2155.0986328125,-379.111877441406,-331.729461669922,2176.49462890625,-390.009521484375,-734.038818359375,2109.83227539063,-377.405578613281,-622.725769042969,2096.47094726563,-375.548645019531,-632.494384765625,2158.00415039063,-382.663421630859,-553.057739257813,1983.99865722656,-368.103393554688,-609.310180664063,2277.35327148438,-405.511810302734,-298.162719726563,1988.37756347656,-375.860870361328,-380.376037597656,2402.02856445313,-512.845520019531,-112.55598449707,2001.76782226563,-488.636810302734,-203.184967041016,2458.68872070313
27,1.617,-402.958587646484,-172.817855834961,2202.8173828125,-423.917327880859,-157.090179443359,2123.11767578125,-384.059234619141,-187.000183105469,2274.68603515625,-450.637084960938,206.59228515625,2175.10546875,-337.197082519531,168.504409790039,2357.20971679688,-446.526214599609,554.614685058594,2227.90502929688,-166.721817016602,480.369262695313,2372.16723632813,-590.061157226563,649.913146972656,2233.185546875,-230.156829833984,614.370361328125,2428.4765625,-406.130279541016,-659.930419921875,2114.5068359375,-405.635772705078,-462.720092773438,2146.31323242188,-405.80615234375,-333.980255126953,2171.76293945313,-418.641998291016,-733.170654296875,2103.17431640625,-406.275451660156,-622.675842285156,2089.0908203125,-403.895477294922,-631.990966796875,2150.25952148438,-406.922058105469,-556.425109863281,1975.46496582031,-393.523101806641,-606.745483398438,2268.14453125,-453.905334472656,-306.741424560547,1985.49621582031,-387.276611328125,-372.6640625,2378.98754882813,-582.262512207031,-136.428680419922,1993.24133300781,-498.551422119141,-195.679763793945,2433.73022460938
28,1.65,-444.848114013672,-186.821853637695,2195.97802734375,-471.275299072266,-171.002777099609,2118.83911132813,-421.017547607422,-201.086608886719,2265.53759765625,-479.960784912109,189.363296508789,2174.07641601563,-350.304351806641,148.423217773438,2340.013671875,-459.224670410156,533.295288085938,2226.48754882813,-195.761291503906,464.492034912109,2355.89111328125,-587.117309570313,645.89453125,2235.84057617188,-254.626541137695,596.936950683594,2416.26806640625,-474.715057373047,-670.510437011719,2125.6083984375,-463.673522949219,-473.868438720703,2143.56176757813,-457.562286376953,-346.338500976563,2167.62109375,-490.967529296875,-742.908386230469,2120.00170898438,-474.462432861328,-635.413391113281,2098.00952148438,-469.424133300781,-640.70654296875,2158.875,-476.011413574219,-587.579345703125,1976.90319824219,-448.109405517578,-607.89697265625,2272.10302734375,-534.007629394531,-342.632171630859,1979.12817382813,-431.325714111328,-366.125274658203,2356.08374023438,-672.825622558594,-183.377731323242,1981.6220703125,-511.999725341797,-174.381530761719,2406.10302734375
29,1.683,-470.698028564453,-184.988906860352,2192.35571289063,-494.375366210938,-168.461044311523,2115.42993164063,-449.347106933594,-199.892807006836,2261.72314453125,-490.852966308594,187.633407592773,2173.11376953125,-375.000762939453,145.247024536133,2333.93286132813,-458.906188964844,526.688537597656,2226.84228515625,-222.953811645508,458.311614990234,2349.80541992188,-582.320190429688,641.66357421875,2233.82983398438,-283.222351074219,589.313232421875,2407.51708984375,-506.669036865234,-663.025756835938,2125.89331054688,-492.538513183594,-468.285980224609,2138.2099609375,-485.1416015625,-342.388153076172,2162.98315429688,-523.950561523438,-734.470947265625,2121.96557617188,-504.890747070313,-629.159790039063,2097.5947265625,-501.898040771484,-632.661071777344,2158.06225585938,-500.713653564453,-589.420104980469,1975.13037109375,-484.783599853516,-596.093139648438,2269.48046875,-573.265380859375,-351.236022949219,1979.07653808594,-464.54296875,-352.379699707031,2337.10913085938,-732.325927734375,-215.668853759766,1977.01599121094,-526.880493164063,-153.90283203125,2376.05590820313
30,1.716,-549.383483886719,-197.648193359375,2199.8740234375,-545.482238769531,-180.318313598633,2117.59204101563,-552.9013671875,-213.275314331055,2274.07104492188,-532.192565917969,185.038787841797,2171.70776367188,-697.9609375,124.472854614258,2308.4365234375,-460.611968994141,525.29736328125,2233.79760742188,-674.905029296875,477.293212890625,2357.21704101563,-576.9462890625,653.066650390625,2226.55786132813,-770.95166015625,602.9912109375,2374.3818359375,-563.520751953125,-686.729309082031,2134.51391601563,-541.789672851563,-487.537902832031,2139.17846679688,-548.951232910156,-358.816864013672,2165.94946289063,-583.846374511719,-759.347595214844,2133.87646484375,-561.657104492188,-653.177673339844,2104.20971679688,-556.292236328125,-654.657592773438,2166.08715820313,-572.545166015625,-611.396240234375,1979.50146484375,-537.011169433594,-616.154541015625,2279.60229492188,-671.522827148438,-376.664794921875,1965.79736328125,-463.25341796875,-367.088562011719,2289.3525390625,-817.427124023438,-220.62239074707,1980.28515625,-487.113891601563,-151.619094848633,2285.01098632813
31,1.749,-566.711303710938,-191.144927978516,2206.25463867188,-559.830017089844,-173.482315063477,2124.51684570313,-572.91650390625,-207.072082519531,2279.96142578125,-541.265441894531,190.510345458984,2178.18139648438,-716.258605957031,129.857360839844,2316.76953125,-466.044189453125,529.743835449219,2234.90258789063,-716.013488769531,481.732604980469,2369.30834960938,-585.947265625,653.243041992188,2225.39013671875,-835.927490234375,585.263000488281,2361.60498046875,-597.790466308594,-677.063232421875,2136.18676757813,-566.59814453125,-479.87890625,2143.87231445313,-568.492553710938,-351.572814941406,2171.43823242188,-621.552612304688,-748.333618164063,2133.65942382813,-592.347473144531,-643.597229003906,2106.44091796875,-591.019897460938,-645.662536621094,2168.31982421875,-594.9892578125,-602.865905761719,1981.38635253906,-589.583068847656,-604.208190917969,2282.0078125,-689.641845703125,-367.292694091797,1966.82153320313,-531.238891601563,-365.329040527344,2363.66943359375,-846.783142089844,-223.604278564453,1981.43298339844,-490.553588867188,-163.163803100586,2428.38232421875
32,1.782,-637.124328613281,-181.999526977539,2215.81616210938,-622.083984375,-164.516677856445,2134.24389648438,-650.686889648438,-197.764587402344,2289.37353515625,-571.876586914063,200.519424438477,2186.66259765625,-795.99853515625,143.464309692383,2315.24243164063,-468.627136230469,536.933471679688,2238.44750976563,-892.366516113281,488.707244873047,2341.94213867188,-585.9833984375,665.503234863281,2232.90063476563,-1032.1259765625,560.265869140625,2373.9384765625,-656.908752441406,-673.94775390625,2140.08862304688,-635.896789550781,-473.657318115234,2153.53369140625,-642.048461914063,-343.916534423828,2180.20581054688,-677.068054199219,-747.0595703125,2136.14819335938,-654.912170410156,-638.88037109375,2111.05859375,-650.0341796875,-643.010803222656,2173.29541015625,-657.628479003906,-593.908935546875,1986.02844238281,-641.72998046875,-615.87158203125,2292.21826171875,-769.597534179688,-363.507690429688,1966.52026367188,-565.962768554688,-381.320526123047,2380.35717773438,-932.212951660156,-223.456085205078,1987.41052246094,-558.015747070313,-170.104232788086,2435.16357421875
33,1.815,-673.067260742188,-179.694458007813,2215.47265625,-654.183044433594,-162.046157836914,2134.455078125,-690.096008300781,-195.608703613281,2288.52978515625,-594.794372558594,202.828353881836,2186.865234375,-827.819580078125,149.937271118164,2315.68774414063,-472.679718017578,533.681274414063,2241.1923828125,-925.377868652344,495.701171875,2346.50537109375,-582.981567382813,668.590759277344,2228.51489257813,-1069.810546875,565.714965820313,2355.38696289063,-690.611572265625,-673.307434082031,2141.52099609375,-669.524780273438,-472.228637695313,2152.57495117188,-675.992736816406,-342.103912353516,2179.41284179688,-710.8564453125,-746.677734375,2138.181640625,-687.917236328125,-638.554016113281,2111.94580078125,-684.398986816406,-641.802734375,2174.52709960938,-683.658935546875,-591.945068359375,1987.10620117188,-672.955505371094,-604.56494140625,2290.82934570313,-786.266540527344,-356.048461914063,1971.30517578125,-618.057067871094,-370.707305908203,2396.93823242188,-949.290832519531,-216.675796508789,1999.42724609375,-608.620056152344,-166.947174072266,2476.79711914063
34,1.848,-736.6591796875,-172.76171875,2233.34423828125,-710.577026367188,-152.858840942383,2155.32861328125,-760.178649902344,-190.709030151367,2303.69458007813,-650.3818359375,211.762893676758,2194.099609375,-883.421875,158.954925537109,2321.7177734375,-487.301177978516,522.506103515625,2248.45190429688,-953.358276367188,509.993438720703,2347.38745117188,-580.915832519531,666.579467773438,2221.70581054688,-1094.75512695313,584.771240234375,2350.54956054688,-745.617431640625,-662.755737304688,2157.20556640625,-733.181030273438,-461.658050537109,2160.8056640625,-738.252563476563,-333.080413818359,2191.912109375,-762.647521972656,-736.618103027344,2155.44506835938,-741.509216308594,-629.373474121094,2126.57006835938,-743.668701171875,-629.802368164063,2188.99487304688,-735.025024414063,-593.047119140625,1999.11779785156,-747.83642578125,-583.609252929688,2301.90625,-815.196411132813,-349.638793945313,1988.36486816406,-654.623596191406,-341.001098632813,2274.40649414063,-968.768981933594,-200.352035522461,2010.14733886719,-626.977966308594,-127.442611694336,2240.42358398438
35,1.881,-779.090087890625,-167.219207763672,2236.82006835938,-757.344543457031,-146.92497253418,2157.083984375,-798.699035644531,-185.519409179688,2308.72143554688,-701.148071289063,220.793395996094,2192.25830078125,-917.855590820313,167.918426513672,2322.6904296875,-507.582672119141,514.900817871094,2251.81811523438,-962.232482910156,524.685302734375,2353.65966796875,-588.700988769531,666.306701660156,2219.126953125,-1102.90087890625,602.723876953125,2352.25122070313,-802.017333984375,-658.980041503906,2158.88305664063,-782.483703613281,-457.316711425781,2162.0595703125,-783.20361328125,-328.26611328125,2194.70874023438,-821.723693847656,-732.621337890625,2157.71752929688,-797.828186035156,-625.536376953125,2127.951171875,-797.801025390625,-625.968566894531,2190.759765625,-786.31103515625,-588.64111328125,2000.24963378906,-780.810363769531,-581.883666992188,2304.0458984375,-842.626892089844,-336.949890136719,1998.56604003906,-666.726440429688,-370.737854003906,2196.966796875,-990.380310058594,-179.394653320313,2012.9375,-675.282836914063,-168.008316040039,2114.0048828125
36,1.914,-858.827270507813,-173.783493041992,2243.0791015625,-854.81103515625,-152.318450927734,2160.24267578125,-862.448913574219,-193.13948059082,2317.77612304688,-841.105285644531,222.874404907227,2182.78564453125,-951.935729980469,171.297744750977,2336.18725585938,-587.529418945313,470.95947265625,2240.75317382813,-986.103271484375,532.303894042969,2357.3291015625,-614.32763671875,643.922912597656,2222.20434570313,-1119.91662597656,623.434753417969,2353.81616210938,-859.2314453125,-668.408203125,2165.169921875,-840.949951171875,-465.282135009766,2168.4111328125,-853.951965332031,-336.027313232422,2201.27392578125,-878.542846679688,-742.683227539063,2164.70849609375,-857.067138671875,-634.544494628906,2134.03833007813,-853.399230957031,-635.318664550781,2197.15307617188,-853.979797363281,-589.124267578125,2007.68395996094,-842.687072753906,-584.897888183594,2309.44287109375,-905.09423828125,-334.578979492188,2007.80505371094,-753.438720703125,-353.951538085938,2216.28100585938,-1001.45861816406,-139.71614074707,2022.83166503906,-717.104125976563,-151.230499267578,2137.05224609375
37,1.947,-890.940063476563,-168.723937988281,2251.95458984375,-882.730651855469,-146.494659423828,2169.54638671875,-898.342834472656,-188.769058227539,2326.265625,-885.7001953125,229.398101806641,2190.279296875,-975.064758300781,179.042053222656,2342.32421875,-615.037414550781,457.689758300781,2254.12866210938,-991.598693847656,541.683227539063,2362.52490234375,-636.572082519531,628.404113769531,2216.31127929688,-1127.46655273438,629.701843261719,2354.4267578125,-884.004577636719,-663.92041015625,2169.57739257813,-873.547302246094,-460.096801757813,2175.09057617188,-884.175476074219,-330.743774414063,2208.92431640625,-900.468933105469,-738.938232421875,2168.04565429688,-882.555480957031,-629.651550292969,2138.78491210938,-880.031860351563,-630.928894042969,2202.00732421875,-880.208557128906,-580.794494628906,2013.56652832031,-874.79296875,-580.489685058594,2314.80517578125,-923.058227539063,-324.533569335938,2018.86608886719,-784.337341308594,-351.443603515625,2217.49633789063,-1000.21789550781,-121.114044189453,2034.36926269531,-753.993408203125,-149.512557983398,2133.30224609375
38,1.98,-947.179077148438,-177.734512329102,2243.345703125,-955.644836425781,-157.229827880859,2162.45458984375,-939.545104980469,-196.224487304688,2316.2890625,-1059.67944335938,195.82487487793,2174.67578125,-989.321716308594,167.621429443359,2337.896484375,-786.667846679688,412.121215820313,2225.16064453125,-985.831115722656,522.682189941406,2358.0869140625,-779.043090820313,583.737854003906,2211.44677734375,-1099.55358886719,632.930297851563,2350.86206054688,-939.877136230469,-661.774291992188,2159.89453125,-926.223205566406,-462.7314453125,2168.91015625,-936.981384277344,-336.252990722656,2202.09643554688,-957.194885253906,-734.863708496094,2157.75634765625,-939.618530273438,-627.62353515625,2130.45581054688,-933.71533203125,-630.266357421875,2192.0224609375,-943.416809082031,-583.463623046875,2006.64929199219,-932.093017578125,-582.280151367188,2303.0625,-959.645751953125,-330.407684326172,2024.53869628906,-846.407348632813,-352.803466796875,2218.8759765625,-972.703796386719,-117.951080322266,2039.13452148438,-789.572509765625,-157.171691894531,2146.90942382813
39,2.013,-966.038146972656,-181.570327758789,2244.64038085938,-983.630432128906,-160.102325439453,2167.65893554688,-950.174438476563,-200.928955078125,2314.05786132813,-1089.14074707031,181.485214233398,2203.30590820313,-1004.43981933594,153.03515625,2337.9775390625,-844.003662109375,418.795928955078,2241.91772460938,-958.694763183594,496.882934570313,2329.6669921875,-872.85498046875,579.1201171875,2200.30981445313,-1069.38842773438,604.220825195313,2342.06640625,-965.038024902344,-652.520874023438,2156.0244140625,-954.401428222656,-458.168487548828,2164.84521484375,-959.422241210938,-335.267944335938,2200.26635742188,-980.850280761719,-724.093383789063,2154.68115234375,-967.143188476563,-619.103820800781,2127.49560546875,-957.575866699219,-621.794250488281,2187.06811523438,-982.607604980469,-573.170043945313,2008.708984375,-951.2236328125,-574.880859375,2295.1826171875,-975.508178710938,-325.533752441406,2020.23010253906,-875.411987304688,-350.132659912109,2208.02172851563,-969.102478027344,-117.689353942871,2029.58605957031,-826.508972167969,-158.770324707031,2134.39599609375
40,2.046,-1010.10717773438,-177.537673950195,2220.17993164063,-1035.71044921875,-160.62629699707,2142.29345703125,-987.01953125,-192.787414550781,2290.41381835938,-1178.12097167969,168.642349243164,2222.22436523438,-1038.2900390625,164.877410888672,2355.56103515625,-1002.54235839844,472.232513427734,2241.89331054688,-965.050170898438,512.109619140625,2348.01806640625,-1080.65844726563,619.492858886719,2199.53637695313,-1064.75378417969,626.868041992188,2391.95629882813,-1038.7236328125,-663.773620605469,2147.41967773438,-1019.54650878906,-465.820922851563,2160.68872070313,-1009.88830566406,-337.585021972656,2185.357421875,-1058.03466796875,-736.149169921875,2143.7841796875,-1037.66259765625,-629.071228027344,2118.79052734375,-1031.54797363281,-633.223571777344,2180.130859375,-1031.46911621094,-569.480834960938,2002.02038574219,-1018.49755859375,-588.959899902344,2291.7021484375,-993.900268554688,-319.058837890625,2017.65161132813,-932.094604492188,-356.676055908203,2218.18872070313,-969.231384277344,-108.162376403809,2033.67358398438,-867.811828613281,-160.285888671875,2156.57348632813
